PU_ID,pcd,oseast1m,osnrth1m,msoa01,lat,long,closest_Supermarket,mean_closest_3_Supermarket,mean_closest_5_Supermarket,Supermarket_count400m,Supermarket_count800m,Supermarket_count1km,Supermarket_count1.6km,Supermarket_count2km
16823,BD7 2QE,413587,433018,E02002223,53.793299,-1.795229,0.40941421567893804,0.6159393354272438,0.893336659114312,0,3,3,6,7
16824,BD7 2QF,413547,433036,E02002223,53.793462,-1.795835,0.444890997885999,0.6422131252513159,0.9177879248231277,0,3,3,6,7
16825,BD7 2QG,413674,432926,E02002223,53.79247,-1.793912,0.36340748478808194,0.5991856605895888,0.8453978241010625,1,3,3,6,8
16826,BD7 2QH,413890,432744,E02002223,53.790829,-1.790642,0.38200130889828116,0.6330842277390506,0.8012399245347106,1,3,3,5,7
16827,BD7 2QJ,413883,432679,E02002223,53.790245,-1.790751,0.44679861235236623,0.6966158525826331,0.8144395681642091,0,1,4,5,7
16828,BD7 2QL,413898,432769,E02002223,53.791053,-1.790519,0.3558005059018326,0.607030495063305,0.7955764844462212,1,3,3,5,7
16829,BD7 2QN,413622,432853,E02002223,53.791815,-1.794705,0.44709059484627944,0.6859357582667727,0.8701774320508818,0,2,3,5,8
16830,BD7 2QP,413606,432878,E02002223,53.79204,-1.794947,0.4464717236287199,0.6807865525049825,0.8772530564467518,0,2,3,5,8
16831,BD7 2QQ,413458,432944,E02002223,53.792652,-1.797193,0.5537409141466793,0.7618174750706771,0.9595924326544325,0,1,3,5,7
16832,BD7 2QR,413889,432557,E02002223,53.789148,-1.790665,0.5652123494758409,0.7714048891312614,0.838552003547862,0,1,5,6,7
16833,BD7 2QS,413800,433200,E02002223,53.79493,-1.791988,0.20401225453388824,0.3635743259325603,0.7530516772261449,1,3,3,6,7
16834,BD7 2QT,413894,432821,E02002223,53.791521,-1.790578,0.3068061277093403,0.5598417980698953,0.7867298962261596,1,3,3,5,7
16835,BD7 2QU,413948,432544,E02002223,53.78903,-1.78977,0.5711996148458085,0.7771827419788127,0.839137842733607,0,1,5,6,7
16836,BD7 2QW,413594,433134,E02002223,53.794342,-1.795118,0.39151117480858705,0.5636231838199914,0.8747524140062729,1,3,3,6,7
16837,BD7 2QX,413978,433106,E02002223,53.79408,-1.78929,0.01063014581273465,0.26880646925837676,0.7054325615275072,2,3,3,6,7
16838,BD7 2QY,413594,433134,E02002223,53.794342,-1.795118,0.39151117480858705,0.5636231838199914,0.8747524140062729,1,3,3,6,7
16839,BD7 2QZ,413887,433146,E02002223,53.794442,-1.790669,0.10309219175087898,0.31168450891431276,0.7251423739947938,2,3,3,6,7
16840,BD7 2RA,413199,431998,E02002231,53.784142,-1.801162,0.28774261067837525,0.8500787351132929,1.2060578378739104,1,1,2,3,5
16841,BD7 2RB,413360,431981,E02002231,53.783985,-1.798719,0.1580671060025021,0.7320615322724546,1.1079529788260323,1,2,2,3,6
16842,BD7 2RD,413566,432005,E02002231,53.784195,-1.795592,0.199540497142829,0.6557192768832212,1.0181429619847655,1,2,2,5,6
16843,BD7 2RE,413547,431917,E02002231,53.783405,-1.795884,0.12447895404446188,0.6493607458880232,1.0497434947612303,1,2,2,3,6
16844,BD7 2RH,413468,432058,E02002231,53.784674,-1.797077,0.2122611834509782,0.6934159847869276,1.0376024962127537,1,2,2,5,6
16845,BD7 2RJ,413361,432071,E02002231,53.784794,-1.7987,0.23878904916266663,0.7473426314637794,1.0855783486215818,1,2,2,5,6
16846,BD7 2RL,413488,432173,E02002231,53.785707,-1.796769,0.32885682294885593,0.7149122363652158,1.0059850254082878,1,2,2,5,6
16847,BD7 2RN,413508,432286,E02002231,53.786722,-1.79646,0.4435416665884057,0.7403553723045142,0.9778032102640757,0,1,3,5,6
16848,BD7 2RP,413415,432305,E02002231,53.786895,-1.797871,0.4588174037675787,0.7819025977249722,1.0153974058853852,0,1,3,5,6
16849,BD7 2RQ,416163,431758,E02002230,53.781901,-1.756191,0.2229910312097776,0.8206037685517749,1.0429683022784588,1,1,2,5,6
16850,BD7 2RR,413346,432302,E02002231,53.78687,-1.798918,0.465336448174889,0.814016100887329,1.051099592763658,0,1,2,5,6
16851,BD7 2RS,413298,432302,E02002231,53.786871,-1.799647,0.4777551778892838,0.8399780149927718,1.0779464590103476,0,1,2,5,5
16852,BD7 2RT,413296,432397,E02002231,53.787725,-1.799673,0.5694681817275006,0.869924595390604,1.0665491070307764,0,1,2,5,6
16853,BD7 2RU,413247,432195,E02002231,53.785911,-1.800425,0.39980421458510945,0.843357832932355,1.12642997635491,1,1,2,5,5
16854,BD7 2RW,413403,432244,E02002231,53.786347,-1.798056,0.39901204242481014,0.7692923516573161,1.030929913332877,1,1,2,5,6
16855,BD7 2RX,413245,432040,E02002231,53.784518,-1.800462,0.27714871459202006,0.8182713437703355,1.1628833193201622,1,1,2,3,6
16856,BD7 2RY,413358,432051,E02002231,53.784614,-1.798747,0.22129439667558123,0.745081279049038,1.0917406998797772,1,2,2,3,6
16857,BD7 2RZ,413424,432060,E02002231,53.784693,-1.797745,0.21383734472727142,0.7123544600507863,1.0562593159922942,1,2,2,5,6
16858,BD7 2SA,413309,431894,E02002231,53.783204,-1.799497,0.1429146948357732,0.7650296062962698,1.1679851905779384,1,2,2,3,6
16859,BD7 2SB,413246,431873,E02002231,53.783017,-1.800454,0.19968677973266333,0.8183922252039586,1.2196416941361616,1,1,2,3,6
16860,BD7 2SD,413139,431820,E02002231,53.782543,-1.80208,0.30620158392797175,0.9183150638277358,1.319771633647122,1,1,2,3,5
16861,BD7 2SE,413126,431832,E02002231,53.782651,-1.802277,0.3183583044307142,0.9264587128988905,1.323377090733894,1,1,2,3,5
16862,BD7 2SF,413233,431932,E02002231,53.783547,-1.800649,0.22744012398871916,0.823365422415119,1.2050130521748952,1,1,2,3,6
16863,BD7 2SG,413448,431951,E02002231,53.783727,-1.797388,0.10397696860365202,0.6790509269917105,1.0709078513658896,1,2,2,3,6
16864,BD7 2SH,413109,431940,E02002231,53.783622,-1.802531,0.3476426469810692,0.9247222948178918,1.2901830473715448,1,1,2,3,6
16865,BD7 2SJ,413137,432123,E02002231,53.785267,-1.802098,0.4127587794342028,0.908195081762686,1.2146506429831583,0,1,1,3,6
16866,BD7 2SL,413204,432053,E02002231,53.784636,-1.801084,0.3162195597998479,0.8498582308735221,1.1865778786135968,1,1,2,3,5
16867,BD7 2SN,413194,432160,E02002231,53.785598,-1.801231,0.40050769031320055,0.8721238235056599,1.1674864264831266,0,1,2,4,6
16868,BD7 2SQ,413042,431884,E02002231,53.783121,-1.80355,0.4036899924446997,0.9882478051445309,1.3619928515164812,0,1,1,3,6
16869,BD7 2ST,413500,432500,E02002231,53.788646,-1.796572,0.6552971921197515,0.8131194707151165,0.9506559098427193,0,2,2,5,6
16870,BD7 2SY,413800,432800,E02002231,53.791334,-1.792005,0.3644461551450365,0.6186742368325228,0.8095999967248646,1,3,3,5,7
16871,BD7 2SZ,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16872,BD7 2TA,413704,432436,E02002231,53.788065,-1.793479,0.6437415708186225,0.7431550753246183,0.8908874132115854,0,2,3,5,6
16873,BD7 2TB,413564,433004,E02002223,53.793174,-1.795579,0.43513331290536694,0.6422244240959764,0.9045895940678192,0,3,3,6,7
16874,BD7 2TD,414582,432904,E02002223,53.792248,-1.78013,0.5988731084294903,0.671761664911398,0.9451884705872243,0,3,3,6,11
16875,BD7 2TE,413782,433159,E02002223,53.794562,-1.792263,0.20792787210953706,0.3904396463996754,0.7690097413337746,1,3,3,6,7
16876,BD7 2TG,413493,432869,E02002223,53.791963,-1.796662,0.5496262366372261,0.7734211679338027,0.9352239309004897,0,1,3,5,7
16877,BD7 2TH,414400,432800,E02002223,53.791318,-1.782898,0.5204046502482468,0.6365365080790933,0.8937981061500173,0,3,3,6,10
16878,BD7 2TJ,414100,432800,E02002223,53.791326,-1.787452,0.33439647127324773,0.5488846959436302,0.7917926974216504,1,3,3,6,7
16879,BD7 2TL,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16880,BD7 2TN,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16881,BD7 2TP,414021,432510,E02002223,53.788722,-1.788664,0.6050718965544507,0.7823081297147748,0.8500611645279882,0,1,5,6,7
16882,BD7 2TQ,413434,432870,E02002223,53.791973,-1.797558,0.6026084964552026,0.8205978987491693,0.9686108054959321,0,1,3,5,7
16883,BD7 2TW,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16884,BD7 2WA,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16885,BD7 2WG,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16886,BD7 2WH,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16887,BD7 2WJ,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16888,BD7 2WL,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16889,BD7 2WN,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16890,BD7 2WP,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16891,BD7 2WQ,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16892,BD7 2WR,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16893,BD7 2WS,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16894,BD7 2WT,416163,431758,E02002230,53.781901,-1.756191,0.2229910312097776,0.8206037685517749,1.0429683022784588,1,1,2,5,6
16895,BD7 2WU,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16896,BD7 2WW,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16897,BD7 2WX,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16898,BD7 2WY,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16899,BD7 2WZ,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16900,BD7 2XA,414430,432903,E02002223,53.792243,-1.782438,0.49248959379869134,0.571989356542512,0.8898054956083377,0,3,3,6,10
16901,BD7 2XB,413800,432800,E02002231,53.791334,-1.792005,0.3644461551450365,0.6186742368325228,0.8095999967248646,1,3,3,5,7
16902,BD7 2XD,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16903,BD7 2XE,414330,433029,E02002223,53.793378,-1.78395,0.35531676008879737,0.42315174742980033,0.8302355784007109,2,3,3,7,9
16904,BD7 2XG,414330,433029,E02002223,53.793378,-1.78395,0.35531676008879737,0.42315174742980033,0.8302355784007109,2,3,3,7,9
16905,BD7 2XP,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16906,BD7 2XR,414021,432510,E02002223,53.788722,-1.788664,0.6050718965544507,0.7823081297147748,0.8500611645279882,0,1,5,6,7
16907,BD7 2XS,414021,432510,E02002223,53.788722,-1.788664,0.6050718965544507,0.7823081297147748,0.8500611645279882,0,1,5,6,7
16908,BD7 2XT,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16909,BD7 2XW,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16910,BD7 2XX,416163,431758,E02002230,53.781901,-1.756191,0.2229910312097776,0.8206037685517749,1.0429683022784588,1,1,2,5,6
16911,BD7 2XY,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16912,BD7 2XZ,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16913,BD7 2YB,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16914,BD7 2YE,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16915,BD7 2YF,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16916,BD7 2YG,413500,432900,E02002223,53.792241,-1.796555,0.5301141386531771,0.7500039473531275,0.9325882279839671,0,1,3,5,7
16917,BD7 2YH,414021,432509,E02002223,53.788713,-1.788664,0.6060701279555032,0.7820561965893414,0.850303822727778,0,1,5,6,7
16918,BD7 2YJ,414021,432509,E02002223,53.788713,-1.788664,0.6060701279555032,0.7820561965893414,0.850303822727778,0,1,5,6,7
16919,BD7 2YL,413500,432900,E02002223,53.792241,-1.796555,0.5301141386531771,0.7500039473531275,0.9325882279839671,0,1,3,5,7
16920,BD7 2YN,413800,432800,E02002231,53.791334,-1.792005,0.3644461551450365,0.6186742368325228,0.8095999967248646,1,3,3,5,7
16921,BD7 2YP,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16922,BD7 2YQ,414021,432509,E02002223,53.788713,-1.788664,0.6060701279555032,0.7820561965893414,0.850303822727778,0,1,5,6,7
16923,BD7 2YR,413800,432800,E02002231,53.791334,-1.792005,0.3644461551450365,0.6186742368325228,0.8095999967248646,1,3,3,5,7
16924,BD7 2YS,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16925,BD7 2YT,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16926,BD7 2YU,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16927,BD7 2YW,416160,431756,E02002230,53.781884,-1.756237,0.22020445045457188,0.8193751936211664,1.042287469572338,1,1,2,5,6
16928,BD7 2YX,413800,432800,E02002231,53.791334,-1.792005,0.3644461551450365,0.6186742368325228,0.8095999967248646,1,3,3,5,7
16929,BD7 2YY,416163,431758,E02002230,53.781901,-1.756191,0.2229910312097776,0.8206037685517749,1.0429683022784588,1,1,2,5,6
16930,BD7 2YZ,416500,431800,E02002230,53.782268,-1.751075,0.5593943153089778,1.0404614253600126,1.1830673674062706,0,1,1,5,7
16931,BD7 3AA,415001,432405,E02002226,53.787751,-1.773794,0.7101684659290357,1.0251044207014697,1.1126593302471484,0,1,1,7,10
16932,BD7 3AB,414976,432392,E02002226,53.787635,-1.774174,0.7058726868210725,1.0190593735936477,1.1055592558821683,0,1,1,7,10
16933,BD7 3AD,414950,432493,E02002226,53.788544,-1.774564,0.8097624651711143,1.0351870430667678,1.1161033419200572,0,0,1,7,10
16934,BD7 3AE,414865,432540,E02002226,53.788968,-1.775852,0.8844174636448559,0.9981967707595699,1.0929692306434966,0,0,1,8,10
16935,BD7 3AF,414942,432521,E02002226,53.788795,-1.774684,0.8388392277427184,1.0286663829336318,1.1194411721432973,0,0,1,7,10
16936,BD7 3AG,414762,432472,E02002226,53.78836,-1.777419,0.8713198322085869,0.9801260862049362,1.0567251279593683,0,0,1,8,10
16937,BD7 3AH,414761,432388,E02002226,53.787605,-1.777438,0.801355258296843,0.9694735506115111,1.0700113840263148,0,0,1,7,10
16938,BD7 3AJ,414658,432384,E02002226,53.787572,-1.779001,0.860896190025255,0.9417696513983919,1.0359184951923401,0,0,3,7,9
16939,BD7 3AL,414827,432456,E02002226,53.788215,-1.776433,0.825176496272161,1.0006019205624603,1.085665436564171,0,0,1,8,10
16940,BD7 3AN,414854,432430,E02002226,53.78798,-1.776024,0.7896114550840811,1.0119441919056973,1.0894513037774625,0,1,1,8,10
16941,BD7 3AP,414948,432341,E02002226,53.787177,-1.774602,0.6688237809767233,0.9882099627137425,1.0939524063516344,0,1,1,8,10
16942,BD7 3AQ,414745,432451,E02002226,53.788172,-1.777678,0.8626118768020761,0.9808574872894644,1.0534047209292614,0,0,1,7,10
16943,BD7 3AR,414940,432302,E02002226,53.786827,-1.774725,0.6366916443616957,0.9637876768262013,1.0886908831854034,0,1,1,8,10
16944,BD7 3AS,414568,431787,E02002226,53.782209,-1.780395,0.5607575233556836,0.7788485389846522,1.031797761467509,0,2,2,5,9
16945,BD7 3AU,414824,432502,E02002226,53.788643,-1.776479,0.8673801069888564,0.9911540263069396,1.078459213991123,0,0,1,8,10
16946,BD7 3AW,414888,432408,E02002226,53.787781,-1.775509,0.7547557551950167,1.017196907953811,1.0918874236437306,0,1,1,8,10
16947,BD7 3AX,415100,432100,E02002226,53.785007,-1.772306,0.38951797134407035,0.818748247058193,1.08785039263126,1,1,2,6,10
16948,BD7 3AY,415077,432178,E02002226,53.785709,-1.772652,0.4708314454239437,0.866976299881205,1.0969159018514705,0,1,2,6,10
16949,BD7 3AZ,414961,432241,E02002226,53.786278,-1.774409,0.5726598030244484,0.9215575575657131,1.0870997268727471,0,1,1,8,9
16950,BD7 3BB,414982,432181,E02002226,53.785738,-1.774093,0.5096383521674953,0.8817968784934327,1.0868646096617494,0,1,1,7,9
16951,BD7 3BD,414904,432172,E02002226,53.78566,-1.775278,0.5423727961467094,0.8917310044795836,1.0767303984342667,0,1,1,8,9
16952,BD7 3BE,414961,432203,E02002226,53.785937,-1.774411,0.5388833361684141,0.8984523955033505,1.0848459679762008,0,1,1,8,9
16953,BD7 3BG,414905,432224,E02002226,53.786127,-1.77526,0.5851719832664581,0.9216659027247049,1.0784881882135247,0,1,1,8,9
16954,BD7 3BH,414834,432072,E02002226,53.784763,-1.776345,0.5136908116756617,0.857550454115895,1.0649626518214579,0,1,2,6,9
16955,BD7 3BJ,414861,432086,E02002226,53.784888,-1.775934,0.5038196601959872,0.8569535530562684,1.071694594297106,0,1,2,6,9
16956,BD7 3BL,414895,432109,E02002226,53.785094,-1.775417,0.49787674177450786,0.8599193355003382,1.0759215658691963,0,1,2,6,9
16957,BD7 3BN,415012,432056,E02002226,53.784614,-1.773644,0.3860003238340611,0.8079347695844329,1.0889258588323993,1,1,2,7,10
16958,BD7 3BP,414902,432045,E02002226,53.784518,-1.775314,0.4458376946827175,0.8271441717018764,1.0722446372780041,0,1,2,6,10
16959,BD7 3BQ,414772,432093,E02002226,53.784953,-1.777285,0.5743842355079046,0.8849451004203547,1.05890433014611,0,1,2,7,8
16960,BD7 3BS,414662,431770,E02002226,53.782053,-1.778969,0.5550912087215938,0.8080985083564098,1.0416415167918442,0,2,2,5,9
16961,BD7 3BT,414664,431930,E02002226,53.783491,-1.778932,0.5873297625695466,0.8363354810631537,1.0319565731520746,0,2,2,6,10
16962,BD7 3BU,414589,431940,E02002226,53.783583,-1.780069,0.6355666762818831,0.8152421425299011,1.0255081891138917,0,2,2,6,9
16963,BD7 3BW,414864,431958,E02002226,53.783737,-1.775895,0.4200621977755199,0.802207330601895,1.0566355412269801,0,1,2,6,10
16964,BD7 3BX,414641,431913,E02002226,53.783339,-1.779281,0.6035521932691488,0.8244477500499162,1.029742194021159,0,2,2,6,9
16965,BD7 3BY,414604,431885,E02002226,53.783103,-1.779847,0.6260071884571294,0.8059863603005658,1.0270473125796635,0,2,2,6,8
16966,BD7 3BZ,414497,431862,E02002226,53.782885,-1.781469,0.518660775459259,0.7675516198166142,1.0203366193816332,0,2,2,6,8
16967,BD7 3DA,414585,431836,E02002226,53.782649,-1.780135,0.5910338399787274,0.7905902533613162,1.0281610682545352,0,2,2,6,9
16968,BD7 3DB,414552,431795,E02002226,53.782281,-1.780638,0.5473874313500449,0.774495302597896,1.029656691780178,0,2,2,5,9
16969,BD7 3DD,414500,431700,E02002226,53.781429,-1.781431,0.4779476958831374,0.7533971963982832,1.0416442498595344,0,2,2,5,9
16970,BD7 3DE,414488,431792,E02002226,53.782271,-1.781612,0.4851741955215673,0.7536456355808179,1.025690722954237,0,2,2,5,8
16971,BD7 3DF,414444,431786,E02002226,53.782203,-1.7822769999999999,0.44145441440764865,0.7389987924239482,1.0238196299809363,0,2,2,5,8
16972,BD7 3DG,414493,431817,E02002226,53.782481,-1.781532,0.497919672236396,0.7584374834352596,1.0233495617659505,0,2,2,6,8
16973,BD7 3DH,414445,431816,E02002226,53.782473,-1.782261,0.4527261865631366,0.7432394060975775,1.0206551105909696,0,2,2,6,8
16974,BD7 3DJ,414360,431716,E02002232,53.781576,-1.783555,0.3420321622303961,0.7076501422095068,1.0305253294837122,1,1,3,5,8
16975,BD7 3DL,414272,431608,E02002232,53.780608,-1.784896,0.25005999280172747,0.6876638730911833,1.0547663696472225,1,1,3,4,8
16976,BD7 3DN,414282,431558,E02002232,53.780158,-1.784746,0.27197426348829407,0.702431287089482,1.0659402785794467,1,1,3,4,8
16977,BD7 3DP,414258,431488,E02002232,53.77953,-1.785113,0.28208154849263006,0.7196306724736545,1.0779993956574598,1,1,3,4,7
16978,BD7 3DQ,414516,431840,E02002226,53.782701,-1.781185,0.5275699005819039,0.7693343583350067,1.022907773855465,0,2,2,6,8
16979,BD7 3DR,414265,431597,E02002232,53.780509,-1.785002,0.24515301344262524,0.6876289018460325,1.0572665022204337,1,1,3,4,8
16980,BD7 3DS,414308,431598,E02002232,53.780517,-1.78435,0.2872107240337658,0.7010556812715919,1.0592389534496862,1,1,3,4,8
16981,BD7 3DT,414341,431598,E02002232,53.780516,-1.783849,0.31977648443874046,0.7116106670482036,1.0604551698309916,1,1,3,4,8
16982,BD7 3DU,414418,431657,E02002232,53.781045,-1.782678,0.39312720587616423,0.7287198089400179,1.046803525319954,1,1,3,5,9
16983,BD7 3DW,414300,431600,E02002232,53.780535,-1.784471,0.27898745491509114,0.6981145568772357,1.058299889238393,1,1,3,4,8
16984,BD7 3DX,414392,431680,E02002232,53.781252,-1.783071,0.36848066435024784,0.7186642491066727,1.0397584603687153,1,1,3,5,8
16985,BD7 3DY,414401,431722,E02002232,53.781629,-1.782933,0.38340709435272585,0.7210237190504606,1.0313914767922328,1,1,3,5,8
